date,price,percent_change,moving_avg_7
2024-09-13 00:00:00,58106.95122981528,1.2637931088889331,56146.9568909475
2024-09-14 00:00:00,60620.62747295754,4.325947567272248,57103.70994269585
2024-09-15 00:00:00,60003.29940083042,-1.0183465560505756,57939.761520113454
2024-09-16 00:00:00,59214.80226801806,-1.3140896262138768,58571.53219301807
2024-09-17 00:00:00,58211.123231286256,-1.6949799683345201,58737.532833038495
2024-09-18 00:00:00,60317.0319794625,3.617708491569527,59122.228575338646
2024-09-19 00:00:00,61440.41208494509,1.8624591904075949,59702.035381045025
2024-09-20 00:00:00,62966.52931910512,2.4838981093584955,60396.26082237215
2024-09-21 00:00:00,63128.224540748255,0.25679551245978427,60754.48897491367
2024-09-22 00:00:00,63403.40234925936,0.4359029744824827,61240.21796754638
2024-09-23 00:00:00,63582.59956924825,0.282630290093544,61864.18901057926
2024-09-24 00:00:00,63327.02654450202,-0.40195434989707124,62595.032341038655
2024-09-25 00:00:00,64334.14274876097,1.590341848043697,63168.905308081296
2024-09-26 00:00:00,63151.89959401337,-1.8376605395435508,63413.40352366248
2024-09-27 00:00:00,65130.76884023231,3.1335070820364352,63722.58059810922
2024-09-28 00:00:00,65791.00212541742,1.0137041170275252,64102.97739591909
2024-09-29 00:00:00,65934.10709441357,0.2175144995106626,64464.506645226844
2024-09-30 00:00:00,65663.68986662335,-0.41013253945033634,64761.805259137574
2024-10-01 00:00:00,63243.27532464382,-3.68607756721544,64749.84079915782
2024-10-02 00:00:00,60872.66854372554,-3.7483934359018534,64255.344484152774
2024-10-03 00:00:00,60655.55979196848,-0.3566604799017492,63898.72451243207
2024-10-04 00:00:00,60727.86395169296,0.11920450486726519,63269.73809978359
2024-10-05 00:00:00,62103.01047283253,2.264440788224431,62742.88214941433
2024-10-06 00:00:00,62091.932585194016,-0.01783792372410664,62194.00007666867
2024-10-07 00:00:00,62811.79972811266,1.1593569614392951,61786.58719973858
2024-10-08 00:00:00,62287.39010510681,-0.8348902997140861,61650.03216837614
2024-10-09 00:00:00,62185.230423727575,-0.16401342423698617,61837.54100837644
2024-10-10 00:00:00,60597.15045618275,-2.5537896325601883,61829.1968175499
2024-10-11 00:00:00,60195.18073772453,-0.6633475591379279,61753.09921555441
2024-10-12 00:00:00,62392.34048293159,3.650059221153068,61794.43207413999
2024-10-13 00:00:00,63207.77062127557,1.3069394929447364,61953.83750786592
2024-10-14 00:00:00,62829.533686088886,-0.5984025879554933,61956.370930433965
2024-10-15 00:00:00,66049.99492708022,5.125712466817767,62493.885905001596
2024-10-16 00:00:00,66962.21994496793,1.3811129264957867,63176.31297946449
2024-10-17 00:00:00,67647.54414766871,1.0234490482304848,64183.51207824821
2024-10-18 00:00:00,67328.10527002988,-0.47221060522393277,65202.50129714898
2024-10-19 00:00:00,68465.61920668735,1.6895083146856615,66070.1125433998
2024-10-20 00:00:00,68388.87128965274,-0.11209701734079536,66810.2697817394
2024-10-21 00:00:00,68962.82918045693,0.8392562707655538,67686.4548523634
2024-10-22 00:00:00,67394.85775735618,-2.2736471831771854,67878.57811383138
2024-10-23 00:00:00,67351.04793512498,-0.06500469574240997,67934.12496956812
2024-10-24 00:00:00,66683.96806542306,-0.9904521015685952,67796.47124353303
2024-10-25 00:00:00,68214.05205157402,2.294530500419234,67923.0350694679
2024-10-26 00:00:00,66585.66535501445,-2.3871719207186337,67654.47023351463
2024-10-27 00:00:00,67018.1650170265,0.6495386953124127,67458.65505171087
2024-10-28 00:00:00,67938.55412885673,1.3733427520678854,67312.33004433943
2024-10-29 00:00:00,69845.304531169,2.806580779885004,67662.39386916983
2024-10-30 00:00:00,72781.11308158132,4.203301238528079,68438.11746152073
2024-10-31 00:00:00,72342.62171127986,-0.602479615569973,69246.49655378598
2024-11-01 00:00:00,70264.99735573279,-2.871922949984995,69539.48874009438
2024-11-02 00:00:00,69507.92256395647,-1.0774565150034165,69956.95405565752
2024-11-03 00:00:00,69299.16036699413,-0.3003430245958727,70282.81053422434
2024-11-04 00:00:00,68803.50626277467,-0.715238253385142,70406.37512478403
2024-11-05 00:00:00,67793.29782704762,-1.4682513880453385,70113.23130990956
2024-11-06 00:00:00,69335.42553133758,2.274749501380202,69620.9902313033
2024-11-07 00:00:00,75620.88606963192,9.065294530360246,70089.31371106788
2024-11-08 00:00:00,75987.24178320667,0.4844636615834119,70906.77720070702
2024-11-09 00:00:00,76550.0213845611,0.7406238049277425,71912.79131793624
2024-11-10 00:00:00,76630.22631415377,0.10477453584205598,72960.08645324476
2024-11-11 00:00:00,80466.71654833542,5.006497329726711,74626.25935118202
2024-11-12 00:00:00,88637.42000322911,10.154140501042619,77603.9910906365
2024-11-13 00:00:00,88264.59974582895,-0.42061271344154827,80308.15883556384
2024-11-14 00:00:00,90488.10007497849,2.5191303597959402,82432.04655061336
2024-11-15 00:00:00,87407.51273710128,-3.4044115583426238,84063.51382974116
2024-11-16 00:00:00,90947.97509443705,4.050524087082241,86120.36435972343
2024-11-17 00:00:00,90606.45489380708,-0.375511604601797,88116.96844253106
2024-11-18 00:00:00,89841.47194135105,-0.8442918921754639,89456.21921296186
2024-11-19 00:00:00,90534.62459650292,0.7715286049680525,89727.2484405724
2024-11-20 00:00:00,92251.65240738312,1.8965426968220012,90296.82739222301
2024-11-21 00:00:00,94217.02229634204,2.130444103353124,90829.5305667035
2024-11-22 00:00:00,98509.11859102432,4.555542289568759,92415.47426012109
2024-11-23 00:00:00,98927.494945534,0.42470825086420305,93555.40566742064
2024-11-24 00:00:00,97679.46381643032,-1.2615614393054253,94565.83551350968
2024-11-25 00:00:00,98015.9355289458,0.34446515098385255,95733.61602602321
2024-11-26 00:00:00,93004.70093103289,-5.1126733330347225,96086.48407381322
2024-11-27 00:00:00,91931.83077291829,-1.1535655159089053,96040.79526888966
2024-11-28 00:00:00,95981.18057210564,4.404730945900237,96292.81787971304
2024-11-29 00:00:00,95661.59595817851,-0.3329659127156104,95886.02893216362
2024-11-30 00:00:00,97453.2473451042,1.872905599138197,95675.42213210223
2024-12-01 00:00:00,96513.14234698223,-0.9646728290057305,95508.80477932395
2024-12-02 00:00:00,97311.70719084324,0.8274156497671825,95408.20073102356
2024-12-03 00:00:00,95833.1362300365,-1.519417348117258,95812.26291659551
2024-12-04 00:00:00,96031.63097759832,0.20712537997855662,96397.94866012123
2024-12-05 00:00:00,98881.4694561823,2.967603954626963,96812.27564356077
2024-12-06 00:00:00,97201.5003640774,-1.6989726197883415,97032.26198726062
2024-12-07 00:00:00,99973.85150659826,2.8521690839511393,97392.34829604546
2024-12-08 00:00:00,99781.82999198174,-0.19207173848239112,97859.30367390253
2024-12-09 00:00:00,101235.3717025316,1.4567198363335976,98419.82717557231
2024-12-10 00:00:00,97353.94700820888,-3.834059804440526,98637.08585816836
2024-12-11 00:00:00,96649.71446771533,-0.7233733835508183,98725.38349961364
2024-12-12 00:00:00,101123.61811033696,4.628987956416664,99045.69045020717
2024-12-13 00:00:00,100000.80836535196,-1.110333832952748,99445.59159324637
2024-12-14 00:00:00,101352.22971292294,1.3514104232373647,99642.50276557848
2024-12-15 00:00:00,101367.01064553364,0.014583727119332757,99868.95714465734
2024-12-16 00:00:00,104721.50151808978,3.309253031330206,100366.97568973705
2024-12-17 00:00:00,106074.10723541168,1.2916217755799098,101612.71286505174
2024-12-18 00:00:00,106034.913402645,-0.036949481629566794,102953.4555700417
2024-12-19 00:00:00,100355.5761481501,-5.3561011861525625,102843.7352897293
2024-12-20 00:00:00,97851.35377075804,-2.4953495097225,102536.67034764445
2024-12-21 00:00:00,97691.43431692652,-0.1634310080228185,102013.69957678784
2024-12-22 00:00:00,97202.82496847631,-0.5001557729872985,101418.81590863678
2024-12-23 00:00:00,95094.27394862172,-2.169228127411338,100043.49768442706
2024-12-24 00:00:00,94644.9108546432,-0.4725448497785556,98410.75534431728
2024-12-25 00:00:00,98695.714007826,4.280001023408508,97362.29828791456
2024-12-26 00:00:00,99344.95417367227,0.657820020223765,97217.92372013199
2024-12-27 00:00:00,95678.31244565404,-3.6908182791129063,96907.48924511715
2024-12-28 00:00:00,94331.94727053076,-1.407179057310426,96427.56252420346
2024-12-29 00:00:00,95184.61945288602,0.9039060541281119,96139.24745054771
2024-12-30 00:00:00,93663.44751964069,-1.5981278719071623,95934.84367497898
2024-12-31 00:00:00,92627.28213113276,-1.1062644136504263,95646.61100019178
2025-01-01 00:00:00,93507.85874741492,0.9506665811866766,94905.48882013306
2025-01-02 00:00:00,94384.1761153871,0.9371590577635924,94196.80624037805
2025-01-03 00:00:00,96852.14681235077,2.6148140488576166,94364.49686419185
2025-01-04 00:00:00,98084.34279280754,1.2722443652634086,94900.55336737426
2025-01-05 00:00:00,98256.73876849932,0.17576299211785607,95339.42755531902
2025-01-06 00:00:00,98364.58946599838,0.10976417378676384,96011.01926194155
2025-01-07 00:00:00,102229.39453189744,3.9290613490894577,97382.74960490792
2025-01-08 00:00:00,96952.09886774956,-5.162209644605953,97874.78390781287
2025-01-09 00:00:00,95016.71440989176,-1.9962274983833184,97965.14652131355
2025-01-10 00:00:00,92376.275783461,-2.778920154027009,97325.7363743293
2025-01-11 00:00:00,94736.6267420969,2.555148428118925,96847.49122422775
2025-01-12 00:00:00,94559.55167224212,-0.18691299864078692,96319.32163904815
2025-01-13 00:00:00,94454.77089638809,-0.11080929848019672,95760.77612910383
2025-01-14 00:00:00,94456.3493746993,0.0016711472551778073,94650.34110664696
2025-01-15 00:00:00,96574.07768799194,2.2420179557139264,94596.33808096731
2025-01-16 00:00:00,100313.15239828422,3.8717167171633093,95352.97207930908
2025-01-17 00:00:00,100044.57926776377,-0.2677347128461349,96448.44400563804
2025-01-18 00:00:00,104160.69358484232,4.114280201091147,97794.73926888741
2025-01-19 00:00:00,104334.61575724394,0.1669748601087706,99191.17699531624
2025-01-20 00:00:00,101275.33714814208,-2.9321798780760466,100165.54360270966
2025-01-21 00:00:00,101764.90860170544,0.48340639226629456,101209.62349228197
2025-01-22 00:00:00,106182.2368201815,4.340718504219265,102582.21765402332
2025-01-23 00:00:00,103673.53509537788,-2.3626378572642714,103062.2723250367
2025-01-24 00:00:00,104067.60991206949,0.3801112948729424,103636.99098850894
2025-01-25 00:00:00,104835.19253555956,0.7375807171305482,103733.34798146854
2025-01-26 00:00:00,104796.04077738234,-0.037346006842065016,103799.26584148833
2025-01-27 00:00:00,102552.24874280208,-2.1411038221822998,103981.68178358262
2025-01-28 00:00:00,101958.46953745594,-0.5790016431870937,104009.33334583268
2025-01-29 00:00:00,101313.11264498268,-0.6329605528613502,103313.74417794714
2025-01-30 00:00:00,103718.97939813643,2.3746844710854864,103320.23622119836
2025-01-31 00:00:00,104781.5135100103,1.0244355642907266,103422.22244947562
2025-02-01 00:00:00,102382.39409722164,-2.2896399683704383,103071.82267257021
2025-02-02 00:00:00,100674.78762544956,-1.6678712065968493,102483.0722222941
2025-02-03 00:00:00,97568.31653024876,-3.0856495141148077,101771.08190621504
2025-02-04 00:00:00,101466.8606657039,3.99570708411936,101700.85206739332
2025-02-05 00:00:00,98118.43921664466,-3.3000148295620035,101244.47014905933
2025-02-06 00:00:00,96582.88682919052,-1.5649987909649221,100225.02835349563
2025-02-07 00:00:00,96635.41875332213,0.054390509391688546,99061.30053111161
2025-02-08 00:00:00,96558.4563096667,-0.07964206566113408,98229.30941860375
2025-02-09 00:00:00,96558.23762501092,-0.0002264790305628317,97641.23084711251
2025-02-10 00:00:00,96548.57865379583,-0.010003259641711004,97495.55400761924
2025-02-11 00:00:00,97399.98161383196,0.8818389373592916,96914.57128592324
2025-02-12 00:00:00,95739.9773707924,-1.704316793016536,96574.79102223006
2025-02-13 00:00:00,97836.18856127484,2.189483691189942,96753.83412681354
2025-02-14 00:00:00,96561.6639990985,-1.3027128109943775,96743.29773335301
2025-02-15 00:00:00,97488.48148536457,0.9598192987589016,96876.15847273845
2025-02-16 00:00:00,97569.95169430463,0.08356906138937692,97020.6890540661
2025-02-17 00:00:00,96149.3484548204,-1.4559843628242364,96963.6561684982
2025-02-18 00:00:00,95776.15723852724,-0.38813702046927023,96731.68125774038
2025-02-19 00:00:00,95495.89153299289,-0.29262575740679475,96696.81185234044
2025-02-20 00:00:00,96554.87156259285,1.1089273188617632,96513.76656681443
2025-02-21 00:00:00,98384.31738240314,1.8947214057701167,96774.14562157224
2025-02-22 00:00:00,96135.15541305284,-2.2860980582994683,96580.8133255277
2025-02-23 00:00:00,96564.15414290236,0.4462454218816081,96437.12796104167
2025-02-24 00:00:00,96327.46309127836,-0.2451127478150239,96462.57290910708
2025-02-25 00:00:00,91396.76686930266,-5.1186816965203885,95836.94571350359
2025-02-26 00:00:00,88755.7693356979,-2.889596234165903,94874.07111389002
2025-02-27 00:00:00,83900.11496524839,-5.470804215649505,93066.2487428408
2025-02-28 00:00:00,84709.14477847965,0.964277359532062,91112.65265656603
2025-03-01 00:00:00,84441.9012237131,-0.3154837124910381,89442.18777237463
2025-03-02 00:00:00,86005.25629681018,1.8513972926252231,87933.77379436146
2025-03-03 00:00:00,94261.5328653844,9.599734858159392,87638.64090494803
2025-03-04 00:00:00,86124.71418722175,-8.632173094175021,86885.49052179362
2025-03-05 00:00:00,87310.80531078295,1.3771785889272525,86679.06708966292
2025-03-06 00:00:00,90604.08098523636,3.771899323034522,87636.77652108976
2025-03-07 00:00:00,90001.40087607042,-0.6651798711629242,88392.81310645987
2025-03-08 00:00:00,86773.33597555371,-3.586682950592812,88725.87521386567
2025-03-09 00:00:00,86142.9833586432,-0.72643584555524,88745.55050841326
2025-03-10 00:00:00,80751.13893300897,-6.259180046256474,86815.49423235962
2025-03-11 00:00:00,78783.94057934263,-2.436124591751365,85766.8122883769
2025-03-12 00:00:00,82799.1080292053,5.0964288157419935,85122.28410529437
2025-03-13 00:00:00,83884.24578828987,1.3105669673419973,84162.30764858774
2025-03-14 00:00:00,81098.90052436228,-3.3204629042709044,82890.521884058
2025-03-15 00:00:00,83971.70916064628,3.542352137586624,82490.28948192835
2025-03-16 00:00:00,84391.69087647168,0.500146680380098,82240.10484161814
2025-03-17 00:00:00,82610.61750343916,-2.110484284098013,82505.74463739387
2025-03-18 00:00:00,84075.36559694471,1.7730748634636084,83261.66249705132
2025-03-19 00:00:00,82780.03048688271,-1.5406832915503599,83258.93713386239
2025-03-20 00:00:00,86815.44109470697,4.87486001646702,83677.6793204934
2025-03-21 00:00:00,84270.84358966233,-2.93104253455182,84130.81404410768
2025-03-22 00:00:00,84009.532917822,-0.3100843194506542,84136.21743798992
2025-03-23 00:00:00,83793.30854192551,-0.25738076190472414,84050.73424734049
2025-03-24 00:00:00,85787.70914901773,2.380143046976513,84504.60448242314
2025-03-25 00:00:00,87327.72969669085,1.7951528988820797,84969.22792524402
2025-03-26 00:00:00,87520.58391530563,0.22083961106582617,85646.44984359015
2025-03-27 00:00:00,86960.8555491039,-0.6395391131569506,85667.22333707543
2025-03-28 00:00:00,87227.27158032371,0.30636316712566725,86089.57019288419
2025-03-29 00:00:00,84359.46915506005,-3.287736017998477,86139.56108391819
2025-03-30 00:00:00,82679.17255385047,-1.9918292730375708,85980.39879990749
2025-03-31 00:00:00,82356.38111183756,-0.39041445631627925,85490.2090803103
2025-04-01 00:00:00,82514.09365397849,0.1915000878034645,84802.54678849425
2025-04-02 00:00:00,85237.5876052852,3.300640933811416,84476.40445849135
2025-04-03 00:00:00,82526.4221526433,-3.180715842401194,83842.91397328267
2025-04-04 00:00:00,83163.98757387721,0.7725591448211055,83262.4448295046
2025-04-05 00:00:00,83852.00765399594,0.8273053038823308,83189.95032935259
2025-04-06 00:00:00,83595.88550177493,-0.305445462054843,83320.90932191323
2025-04-07 00:00:00,78211.48358199988,-6.440989155693222,82728.78110336499
2025-04-08 00:00:00,79179.29226757778,1.2374253002926494,82252.38090530774
2025-04-09 00:00:00,76329.090356324,-3.5996809640857053,80979.73844117044
2025-04-10 00:00:00,82622.17029546302,8.244667805893258,80993.41674728753
2025-04-11 00:00:00,79596.35732250768,-3.662228869242723,80483.75528280616
2025-04-12 00:00:00,83439.28818043756,4.828023526703795,80424.79535801211
2025-04-13 00:00:00,85305.09728392666,2.236127781260877,80668.96846974808
2025-04-14 00:00:00,83600.82010054543,-1.997860898873105,81438.87368668316
2025-04-15 00:00:00,84523.4524914945,1.1036164356275968,82202.32514724271
2025-04-16 00:00:00,83656.49248858042,-1.0257034909942009,83249.09688042219
2025-04-17 00:00:00,84105.77942167096,0.5370616430659725,83461.04104130903
2025-04-18 00:00:00,84930.90857600998,0.9810611827305804,84223.11979180937
2025-04-19 00:00:00,84433.75017215389,-0.5853680505621295,84365.18579062598
2025-04-20 00:00:00,85126.66244301842,0.8206579353063681,84339.69509906766
2025-04-21 00:00:00,85073.16544858096,-0.0628439937643166,84550.03014878703
2025-04-22 00:00:00,87452.04699068287,2.796277215686449,84968.40079152821
2025-04-23 00:00:00,93576.1658857398,7.002830815051597,86385.4969911224
2025-04-24 00:00:00,93605.45230873208,0.03129688282810239,87742.59311784543
2025-04-25 00:00:00,93872.81422867288,0.2856264387879559,89020.008211083
2025-04-26 00:00:00,94773.11200643536,0.9590612417023747,90497.05990169464
2025-04-27 00:00:00,94644.06637120109,-0.13616270744123415,91856.68903429215
2025-04-28 00:00:00,93809.33781968225,-0.8819660687918618,93104.71365873519
2025-04-29 00:00:00,95030.60645474444,1.3018625474253698,94187.36501074399
2025-04-30 00:00:00,94256.35946318062,-0.8147343476467617,94284.53552180695
2025-05-01 00:00:00,94235.75331048168,-0.021861816875057283,94374.57852205691
2025-05-02 00:00:00,96426.94522273028,2.3252235327595905,94739.45437835083
2025-05-03 00:00:00,96855.5681343944,0.44450533061486386,95036.9481109164
2025-05-04 00:00:00,95922.86842404422,-0.9629799590416765,95219.6341184654
2025-05-05 00:00:00,94326.62048529249,-1.6640952934134923,95293.53164212403
2025-05-06 00:00:00,94758.8237105546,0.45819856901319067,95254.70553581117
2025-05-07 00:00:00,96854.53198815876,2.2116233565811383,95625.87303937948
2025-05-08 00:00:00,97026.493769668,0.17754644824494736,96024.55024783468
2025-05-09 00:00:00,103076.27555512934,6.235185412164812,96974.45458103453
2025-05-10 00:00:00,102962.540456923,-0.11034071380033872,97846.87919853863
2025-05-11 00:00:00,104630.8792994166,1.6203357406391783,99090.88075216326
2025-05-12 00:00:00,103994.061616746,-0.6086326397470643,100471.94377094232
2025-05-13 00:00:00,102876.8304286011,-1.074322101450642,101631.65901637753
2025-05-14 00:00:00,104184.49039270742,1.271092780228944,102678.79593131307
2025-05-15 00:00:00,103594.42575090707,-0.5663651466510822,103617.07192863293
2025-05-16 00:00:00,103708.8513642364,0.11045537682159434,103707.43990136251
2025-05-17 00:00:00,103556.03493982446,-0.14735138071796383,103792.2248274913
2025-05-18 00:00:00,103212.36483885496,-0.331868732874141,103589.57990455392
2025-05-19 00:00:00,106030.6376831359,2.7305573791290394,103880.51934260961
2025-05-20 00:00:00,105629.41580436694,-0.3784018351072893,104273.7458248619
2025-05-21 00:00:00,106786.71995834044,1.0956267675634068,104645.49290566659
2025-05-22 00:00:00,109665.86371625264,2.6961627429285207,105512.84118643023
